project_project_id,cases_case_id,cases_submitter_id,samples_sample_id,samples_submitter_id,portions_portion_id,portions_submitter_id,analytes_a260_a280_ratio,analytes_amount,analytes_analyte_id,analytes_analyte_quantity,analytes_analyte_type,analytes_analyte_type_id,analytes_analyte_volume,analytes_concentration,analytes_experimental_protocol_type,analytes_normal_tumor_genotype_snp_match,analytes_ribosomal_rna_28s_16s_ratio,analytes_rna_integrity_number,analytes_spectrophotometer_method,analytes_state,analytes_submitter_id,analytes_well_number
TCGA-SKCM,90aa7540-93e7-4ffa-9e77-879198be1e7b,TCGA-ER-A19G,b3afacb1-0ad6-40a9-9e6a-c0f9feb6c2e2,TCGA-ER-A19G-06A,63b7ef5d-6245-4e27-ac69-94738a61644e,TCGA-ER-A19G-06A-11,1.76,,5b9d72a6-3b87-4532-9ba1-ab97adbd9756,,RNA,R,,0.18,nRNA - Melanoma Protocol,Yes,1.6,8.1,UV Spec,released,TCGA-ER-A19G-06A-11R,
TCGA-SKCM,90aa7540-93e7-4ffa-9e77-879198be1e7b,TCGA-ER-A19G,b3afacb1-0ad6-40a9-9e6a-c0f9feb6c2e2,TCGA-ER-A19G-06A,63b7ef5d-6245-4e27-ac69-94738a61644e,TCGA-ER-A19G-06A-11,,,79f1d663-4234-4aba-a5a7-547f6e2678da,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-ER-A19G-06A-11D,
TCGA-SKCM,90aa7540-93e7-4ffa-9e77-879198be1e7b,TCGA-ER-A19G,b3afacb1-0ad6-40a9-9e6a-c0f9feb6c2e2,TCGA-ER-A19G-06A,63b7ef5d-6245-4e27-ac69-94738a61644e,TCGA-ER-A19G-06A-11,,,9c4f6300-8286-4229-a014-bf3775179c32,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-ER-A19G-06A-11W,
TCGA-SKCM,d56a707b-dbf5-481d-9d93-1e23a854a684,TCGA-EB-A41B,275bd332-a354-4dfd-9833-feb5188356c8,TCGA-EB-A41B-01A,ade67284-c9e7-4963-83c4-c283954999d7,TCGA-EB-A41B-01A-11,1.98,,24ac84cb-aeba-4e7f-be34-fb74d60de3b5,,RNA,R,,0.16,nRNA - Melanoma Protocol,Yes,1.76,9.0,UV Spec,released,TCGA-EB-A41B-01A-11R,
TCGA-SKCM,2c8d436c-4edb-4083-b23f-9a33307d5bb2,TCGA-HR-A5NC,3bd7e0b2-3d72-44c0-8182-99bc8a4d6ccc,TCGA-HR-A5NC-10A,8b8f7da4-6962-44e6-9cd0-9268dd648656,TCGA-HR-A5NC-10A-01,,,22696d91-4a01-4eb7-9d47-29fe9ab1bbf5,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-HR-A5NC-10A-01W,
TCGA-SKCM,2c8d436c-4edb-4083-b23f-9a33307d5bb2,TCGA-HR-A5NC,3bd7e0b2-3d72-44c0-8182-99bc8a4d6ccc,TCGA-HR-A5NC-10A,8b8f7da4-6962-44e6-9cd0-9268dd648656,TCGA-HR-A5NC-10A-01,,,ec67dacd-a809-46e5-a267-1bd8e73eefcb,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-HR-A5NC-10A-01D,
TCGA-SKCM,2c8d436c-4edb-4083-b23f-9a33307d5bb2,TCGA-HR-A5NC,3dfe24eb-2203-49f7-9a06-76acb0dcbde8,TCGA-HR-A5NC-01A,ff918328-3810-4c8d-9ce9-35f2f8188620,TCGA-HR-A5NC-01A-11,,,3b29b34a-d53b-4b40-885d-cf64db57b46c,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-HR-A5NC-01A-11W,
TCGA-SKCM,2c8d436c-4edb-4083-b23f-9a33307d5bb2,TCGA-HR-A5NC,3dfe24eb-2203-49f7-9a06-76acb0dcbde8,TCGA-HR-A5NC-01A,ff918328-3810-4c8d-9ce9-35f2f8188620,TCGA-HR-A5NC-01A-11,,,47c27c5e-32d7-4678-bea8-51c4fa47b7a2,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-HR-A5NC-01A-11D,
TCGA-SKCM,2c8d436c-4edb-4083-b23f-9a33307d5bb2,TCGA-HR-A5NC,3dfe24eb-2203-49f7-9a06-76acb0dcbde8,TCGA-HR-A5NC-01A,ff918328-3810-4c8d-9ce9-35f2f8188620,TCGA-HR-A5NC-01A-11,1.87,,5cc9e845-6d1f-46af-954c-fc11b5fec6eb,,RNA,R,,0.17,nRNA - Melanoma Protocol,Yes,1.27,8.5,UV Spec,released,TCGA-HR-A5NC-01A-11R,
TCGA-SKCM,90402c32-9548-432e-85b8-a4f80e14401e,TCGA-EB-A299,5678ae8f-382c-4167-839e-a160ce6710c7,TCGA-EB-A299-01A,bb0b2b51-985a-4be2-b6a5-a2ff25f3e0eb,TCGA-EB-A299-01A-21,,,0247fbd4-7abe-4d6e-a2f9-6b1deff8395a,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A299-01A-21W,
TCGA-SKCM,90402c32-9548-432e-85b8-a4f80e14401e,TCGA-EB-A299,5678ae8f-382c-4167-839e-a160ce6710c7,TCGA-EB-A299-01A,bb0b2b51-985a-4be2-b6a5-a2ff25f3e0eb,TCGA-EB-A299-01A-21,,,3a493b2d-d394-468a-8fb1-69bb1a274bae,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A299-01A-21D,
TCGA-SKCM,90402c32-9548-432e-85b8-a4f80e14401e,TCGA-EB-A299,5678ae8f-382c-4167-839e-a160ce6710c7,TCGA-EB-A299-01A,bb0b2b51-985a-4be2-b6a5-a2ff25f3e0eb,TCGA-EB-A299-01A-21,1.74,,a3d84ab4-16e2-4a9c-964a-4e3f4c34d3ca,,RNA,R,,0.18,nRNA - Melanoma Protocol,Yes,1.2,7.5,UV Spec,released,TCGA-EB-A299-01A-21R,
TCGA-SKCM,90402c32-9548-432e-85b8-a4f80e14401e,TCGA-EB-A299,7d5c395f-f4ba-49a7-8408-d4ce41a406ef,TCGA-EB-A299-10A,efd48fea-9e3f-4993-bd3e-5c45fab82939,TCGA-EB-A299-10A-01,,,2544d429-939d-44b3-b5e4-592059702af7,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A299-10A-01W,
TCGA-SKCM,90402c32-9548-432e-85b8-a4f80e14401e,TCGA-EB-A299,7d5c395f-f4ba-49a7-8408-d4ce41a406ef,TCGA-EB-A299-10A,efd48fea-9e3f-4993-bd3e-5c45fab82939,TCGA-EB-A299-10A-01,,,e7da8a15-f448-4364-841f-627191f77137,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A299-10A-01D,
TCGA-SKCM,68f75ab5-9d77-40c5-a8ce-f56016bbe9e4,TCGA-DA-A1I0,9ab158cd-56a3-4855-9937-56b7b1b99bab,TCGA-DA-A1I0-10B,eee39bb1-7457-4eed-9889-df7a01ce7833,TCGA-DA-A1I0-10B-01,,,00dba096-9cb6-459a-9f9e-66fb4c4f0059,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-DA-A1I0-10B-01W,
TCGA-SKCM,68f75ab5-9d77-40c5-a8ce-f56016bbe9e4,TCGA-DA-A1I0,9ab158cd-56a3-4855-9937-56b7b1b99bab,TCGA-DA-A1I0-10B,eee39bb1-7457-4eed-9889-df7a01ce7833,TCGA-DA-A1I0-10B-01,,,0e561e08-ecfb-49d1-904f-68667495b64c,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-DA-A1I0-10B-01D,
TCGA-SKCM,68f75ab5-9d77-40c5-a8ce-f56016bbe9e4,TCGA-DA-A1I0,a9d95b44-6cc8-44e2-8144-df57ac0aa742,TCGA-DA-A1I0-06A,5c910aa4-92f4-453c-9006-afcf49de0c5b,TCGA-DA-A1I0-06A-11,,,92baea7c-7942-4a69-8d9b-2d602a4c9e71,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-DA-A1I0-06A-11W,
TCGA-SKCM,68f75ab5-9d77-40c5-a8ce-f56016bbe9e4,TCGA-DA-A1I0,a9d95b44-6cc8-44e2-8144-df57ac0aa742,TCGA-DA-A1I0-06A,5c910aa4-92f4-453c-9006-afcf49de0c5b,TCGA-DA-A1I0-06A-11,,,de4363f2-707a-4f71-b139-5fdfd1c44858,,DNA,D,,0.18,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-DA-A1I0-06A-11D,
TCGA-SKCM,ee08eda6-033e-403b-a26a-747b118ae897,TCGA-EB-A85J,6b8af855-4062-4410-a14f-03fa31a0d760,TCGA-EB-A85J-01A,f3b26d1b-9f6d-4ca9-b0ac-9d3f3a888bc3,TCGA-EB-A85J-01A-12,,,514ed0e2-0742-47af-8644-b63f501fb84d,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A85J-01A-12D,
TCGA-SKCM,ee08eda6-033e-403b-a26a-747b118ae897,TCGA-EB-A85J,6b8af855-4062-4410-a14f-03fa31a0d760,TCGA-EB-A85J-01A,f3b26d1b-9f6d-4ca9-b0ac-9d3f3a888bc3,TCGA-EB-A85J-01A-12,,,66b3e5ec-6762-441f-ad18-9cba234a9862,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A85J-01A-12W,
TCGA-SKCM,ee08eda6-033e-403b-a26a-747b118ae897,TCGA-EB-A85J,6b8af855-4062-4410-a14f-03fa31a0d760,TCGA-EB-A85J-01A,f3b26d1b-9f6d-4ca9-b0ac-9d3f3a888bc3,TCGA-EB-A85J-01A-12,1.88,,96339130-8ad7-4ad8-901e-37c3af972be7,,RNA,R,,0.16,nRNA - Melanoma Protocol,Yes,1.28,7.5,UV Spec,released,TCGA-EB-A85J-01A-12R,
TCGA-SKCM,ee08eda6-033e-403b-a26a-747b118ae897,TCGA-EB-A85J,729ac6bc-2e00-4b3a-b0b7-cd64947b76e8,TCGA-EB-A85J-10B,ad4d78bc-723d-45f5-80b6-29bbf271699b,TCGA-EB-A85J-10B-01,,,8b6e50c7-f833-4509-880a-5ab7d0147c19,,DNA,D,,0.14,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A85J-10B-01D,
TCGA-SKCM,ee08eda6-033e-403b-a26a-747b118ae897,TCGA-EB-A85J,729ac6bc-2e00-4b3a-b0b7-cd64947b76e8,TCGA-EB-A85J-10B,ad4d78bc-723d-45f5-80b6-29bbf271699b,TCGA-EB-A85J-10B-01,,,8bb4f97e-abd4-4355-9cc6-453d5fc8504d,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A85J-10B-01W,
TCGA-SKCM,68f75ab5-9d77-40c5-a8ce-f56016bbe9e4,TCGA-DA-A1I0,a9d95b44-6cc8-44e2-8144-df57ac0aa742,TCGA-DA-A1I0-06A,5c910aa4-92f4-453c-9006-afcf49de0c5b,TCGA-DA-A1I0-06A-11,1.83,,f3bf183a-17f6-412b-9aed-8c1bfb330267,,RNA,R,,0.15,nRNA - Melanoma Protocol,Yes,1.0,7.5,UV Spec,released,TCGA-DA-A1I0-06A-11R,
TCGA-SKCM,d56a707b-dbf5-481d-9d93-1e23a854a684,TCGA-EB-A41B,275bd332-a354-4dfd-9833-feb5188356c8,TCGA-EB-A41B-01A,ade67284-c9e7-4963-83c4-c283954999d7,TCGA-EB-A41B-01A-11,,,26906ae8-68ff-410f-ae33-b97bd2b7f342,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A41B-01A-11D,
TCGA-SKCM,d56a707b-dbf5-481d-9d93-1e23a854a684,TCGA-EB-A41B,275bd332-a354-4dfd-9833-feb5188356c8,TCGA-EB-A41B-01A,ade67284-c9e7-4963-83c4-c283954999d7,TCGA-EB-A41B-01A-11,,,af2884ab-ddf5-4efc-b2b7-5047c6e7f983,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A41B-01A-11W,
TCGA-SKCM,d56a707b-dbf5-481d-9d93-1e23a854a684,TCGA-EB-A41B,a39cec4e-7579-4ec5-b822-2a8a901fd3b0,TCGA-EB-A41B-10A,763247d3-ea51-4d1b-9649-61b3f1871a24,TCGA-EB-A41B-10A-01,,,24eb48f1-903c-477e-bb89-dd494901e2ec,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A41B-10A-01W,
TCGA-SKCM,d56a707b-dbf5-481d-9d93-1e23a854a684,TCGA-EB-A41B,a39cec4e-7579-4ec5-b822-2a8a901fd3b0,TCGA-EB-A41B-10A,763247d3-ea51-4d1b-9649-61b3f1871a24,TCGA-EB-A41B-10A-01,,,2d1d3406-68cf-4012-b445-8aa7e2f0050a,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A41B-10A-01D,
TCGA-SKCM,97991c80-c4aa-4ede-9fd9-bbaff9c4a472,TCGA-BF-AAP8,0e01a07f-ad4f-41db-8e04-b4bb2db0eb8a,TCGA-BF-AAP8-10A,5e0b0937-9f5b-4151-ba19-28ce38cc5607,TCGA-BF-AAP8-10A-01,,,a193d6d0-d61a-410f-804d-d69c4e3be008,,DNA,D,,0.14,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-BF-AAP8-10A-01D,
TCGA-SKCM,97991c80-c4aa-4ede-9fd9-bbaff9c4a472,TCGA-BF-AAP8,dbe59d5d-84db-4a73-9950-c48caea079fc,TCGA-BF-AAP8-01A,34af5054-b2df-45df-83bf-6465b310d253,TCGA-BF-AAP8-01A-11,,,d857e030-a32d-4d2f-84d4-6c227d946ade,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-BF-AAP8-01A-11D,
TCGA-SKCM,97991c80-c4aa-4ede-9fd9-bbaff9c4a472,TCGA-BF-AAP8,dbe59d5d-84db-4a73-9950-c48caea079fc,TCGA-BF-AAP8-01A,34af5054-b2df-45df-83bf-6465b310d253,TCGA-BF-AAP8-01A-11,1.9,,127b3da7-2e51-45a4-b136-987f91dd4483,,RNA,R,,0.17,nRNA - Melanoma Protocol,Yes,0.81,7.3,UV Spec,released,TCGA-BF-AAP8-01A-11R,
TCGA-SKCM,ea6337b3-3b5e-489e-ae2f-2908447f6300,TCGA-FR-A728,eac43cbe-3f11-4cd5-a183-2859e25acaca,TCGA-FR-A728-10A,6c71c73b-41ff-4ab0-942c-5a79ddae0c8f,TCGA-FR-A728-10A-01,,,6ced65c5-f0e1-43a3-80df-757795fe6dd7,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-FR-A728-10A-01W,
TCGA-SKCM,ea6337b3-3b5e-489e-ae2f-2908447f6300,TCGA-FR-A728,f545d866-611c-48c1-9de4-e0d7c70dc66f,TCGA-FR-A728-01A,0650f75b-5320-4ff4-bcd1-00490d06f7fb,TCGA-FR-A728-01A-11,,,7cb91a56-211d-4043-919d-2e9cde6acbe8,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-FR-A728-01A-11W,
TCGA-SKCM,ea6337b3-3b5e-489e-ae2f-2908447f6300,TCGA-FR-A728,f545d866-611c-48c1-9de4-e0d7c70dc66f,TCGA-FR-A728-01A,0650f75b-5320-4ff4-bcd1-00490d06f7fb,TCGA-FR-A728-01A-11,1.82,,e822db5f-562b-45ac-b6e0-a69cb4785d52,,RNA,R,,0.16,nRNA - Melanoma Protocol,Yes,1.54,7.7,UV Spec,released,TCGA-FR-A728-01A-11R,
TCGA-SKCM,ea6337b3-3b5e-489e-ae2f-2908447f6300,TCGA-FR-A728,f545d866-611c-48c1-9de4-e0d7c70dc66f,TCGA-FR-A728-01A,0650f75b-5320-4ff4-bcd1-00490d06f7fb,TCGA-FR-A728-01A-11,,,ec865e4f-5e97-4730-aa7f-c1d32a9ffe55,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-FR-A728-01A-11D,
TCGA-SKCM,08d2b181-2b6e-4754-bfa9-5a94a1f18526,TCGA-GN-A263,b49a1878-b34d-450d-85c9-673b98030c0b,TCGA-GN-A263-01A,983f7468-a22c-4c19-a904-dc4db6211a58,TCGA-GN-A263-01A-11,1.74,,0576d7ce-a6f3-44b1-85f0-ab9db8ed199d,,RNA,R,,0.18,nRNA - Melanoma Protocol,Yes,1.7,8.4,UV Spec,released,TCGA-GN-A263-01A-11R,
TCGA-SKCM,ea6337b3-3b5e-489e-ae2f-2908447f6300,TCGA-FR-A728,eac43cbe-3f11-4cd5-a183-2859e25acaca,TCGA-FR-A728-10A,6c71c73b-41ff-4ab0-942c-5a79ddae0c8f,TCGA-FR-A728-10A-01,,,010e2ca2-2127-489e-a503-1f1b6ee70ee3,,DNA,D,,0.15,Pre-extracted DNA received by TSS,Yes,,,PicoGreen,released,TCGA-FR-A728-10A-01D,
TCGA-SKCM,08d2b181-2b6e-4754-bfa9-5a94a1f18526,TCGA-GN-A263,b49a1878-b34d-450d-85c9-673b98030c0b,TCGA-GN-A263-01A,983f7468-a22c-4c19-a904-dc4db6211a58,TCGA-GN-A263-01A-11,,,80adc9cb-b0f9-49f7-8c32-b44902042b4f,,DNA,D,,0.18,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-GN-A263-01A-11D,
TCGA-SKCM,08d2b181-2b6e-4754-bfa9-5a94a1f18526,TCGA-GN-A263,b49a1878-b34d-450d-85c9-673b98030c0b,TCGA-GN-A263-01A,983f7468-a22c-4c19-a904-dc4db6211a58,TCGA-GN-A263-01A-11,,,ff45ba8b-7cf8-4979-87ff-7668ff6faa8a,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-GN-A263-01A-11W,
TCGA-SKCM,dfe9d2bd-2317-4103-b493-41c5469e08a0,TCGA-BF-AAOU,3092f74e-821c-4f25-9cf9-44574a1bd1dc,TCGA-BF-AAOU-10A,ce30d038-e565-490a-9623-1d78cb311fea,TCGA-BF-AAOU-10A-01,,,336acd13-7b9f-4bb5-ab3e-c075c9963751,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-BF-AAOU-10A-01W,
TCGA-SKCM,08d2b181-2b6e-4754-bfa9-5a94a1f18526,TCGA-GN-A263,8b6ae2b8-aa82-4419-9d85-330502005bc9,TCGA-GN-A263-10A,6ceaa2cd-7086-4792-98ed-5ec5f8891740,TCGA-GN-A263-10A-01,,,4ad560c8-bac5-4ffc-abd4-6efcbff30714,,DNA,D,,0.16,Pre-extracted DNA received by TSS,Yes,,,PicoGreen,released,TCGA-GN-A263-10A-01D,
TCGA-SKCM,08d2b181-2b6e-4754-bfa9-5a94a1f18526,TCGA-GN-A263,8b6ae2b8-aa82-4419-9d85-330502005bc9,TCGA-GN-A263-10A,6ceaa2cd-7086-4792-98ed-5ec5f8891740,TCGA-GN-A263-10A-01,,,803c89f3-2925-42cc-b75c-c6985e7f3d81,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-GN-A263-10A-01W,
TCGA-SKCM,29bcb876-5a91-4d56-af47-7b4c856c151f,TCGA-FS-A1Z3,1afc2065-a13d-4fd5-b9ca-da874b15af71,TCGA-FS-A1Z3-10A,2aceafb9-df52-4afb-bdbc-1c166a6373f4,TCGA-FS-A1Z3-10A-01,,,81670565-0ba5-4238-b896-44cf3e643e6b,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-FS-A1Z3-10A-01D,
TCGA-SKCM,29bcb876-5a91-4d56-af47-7b4c856c151f,TCGA-FS-A1Z3,1afc2065-a13d-4fd5-b9ca-da874b15af71,TCGA-FS-A1Z3-10A,2aceafb9-df52-4afb-bdbc-1c166a6373f4,TCGA-FS-A1Z3-10A-01,,,b026f35a-57c6-4368-8634-4030b1807b87,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-FS-A1Z3-10A-01W,
TCGA-SKCM,29bcb876-5a91-4d56-af47-7b4c856c151f,TCGA-FS-A1Z3,851fa9c8-97e5-40ee-8f48-7121f273aade,TCGA-FS-A1Z3-06A,07097579-3c27-48c7-9769-0c1c2d74331a,TCGA-FS-A1Z3-06A-11,,,43a5da47-4689-4103-a3dc-08a27992175e,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-FS-A1Z3-06A-11W,
TCGA-SKCM,29bcb876-5a91-4d56-af47-7b4c856c151f,TCGA-FS-A1Z3,851fa9c8-97e5-40ee-8f48-7121f273aade,TCGA-FS-A1Z3-06A,07097579-3c27-48c7-9769-0c1c2d74331a,TCGA-FS-A1Z3-06A-11,,,47721fd9-d2ec-46a7-a7e9-c08e1749fba4,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-FS-A1Z3-06A-11D,
TCGA-SKCM,29bcb876-5a91-4d56-af47-7b4c856c151f,TCGA-FS-A1Z3,851fa9c8-97e5-40ee-8f48-7121f273aade,TCGA-FS-A1Z3-06A,07097579-3c27-48c7-9769-0c1c2d74331a,TCGA-FS-A1Z3-06A-11,1.85,,b4aeabdf-796e-4dec-b564-d7061f5f942e,,RNA,R,,0.18,nRNA - Melanoma Protocol,Yes,2.0,9.6,UV Spec,released,TCGA-FS-A1Z3-06A-11R,
TCGA-SKCM,2e0f7da5-9078-4c7f-b074-565246529a83,TCGA-BF-AAOX,698809e1-6267-4f6b-b3d2-2201a5e12702,TCGA-BF-AAOX-01A,e7b5a1fe-19b3-4647-9bc8-5455e9a15722,TCGA-BF-AAOX-01A-11,1.82,,84c88284-d5e0-482f-9e14-deda0c156da3,,RNA,R,,0.16,nRNA - Melanoma Protocol,Yes,1.59,8.2,UV Spec,released,TCGA-BF-AAOX-01A-11R,
TCGA-SKCM,2e0f7da5-9078-4c7f-b074-565246529a83,TCGA-BF-AAOX,698809e1-6267-4f6b-b3d2-2201a5e12702,TCGA-BF-AAOX-01A,e7b5a1fe-19b3-4647-9bc8-5455e9a15722,TCGA-BF-AAOX-01A-11,,,bb5eaaeb-9e50-49a6-a3aa-3abd69038e62,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-BF-AAOX-01A-11W,
TCGA-SKCM,2e0f7da5-9078-4c7f-b074-565246529a83,TCGA-BF-AAOX,698809e1-6267-4f6b-b3d2-2201a5e12702,TCGA-BF-AAOX-01A,e7b5a1fe-19b3-4647-9bc8-5455e9a15722,TCGA-BF-AAOX-01A-11,,,d1db30eb-5423-4a00-99ba-d8dcfa228c37,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-BF-AAOX-01A-11D,
TCGA-SKCM,2e0f7da5-9078-4c7f-b074-565246529a83,TCGA-BF-AAOX,c990bbfd-d77f-4f6c-951b-d3aa77b2e645,TCGA-BF-AAOX-10A,22bc09ad-0cde-42de-85fb-ff10ecd56855,TCGA-BF-AAOX-10A-01,,,730c1675-9528-4a92-a3f9-1a93ac10deed,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-BF-AAOX-10A-01W,
TCGA-SKCM,2e0f7da5-9078-4c7f-b074-565246529a83,TCGA-BF-AAOX,c990bbfd-d77f-4f6c-951b-d3aa77b2e645,TCGA-BF-AAOX-10A,22bc09ad-0cde-42de-85fb-ff10ecd56855,TCGA-BF-AAOX-10A-01,,,8cf854f7-0a95-4522-bba3-8bb5f605eedb,,DNA,D,,0.14,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-BF-AAOX-10A-01D,
TCGA-SKCM,dfe9d2bd-2317-4103-b493-41c5469e08a0,TCGA-BF-AAOU,3092f74e-821c-4f25-9cf9-44574a1bd1dc,TCGA-BF-AAOU-10A,ce30d038-e565-490a-9623-1d78cb311fea,TCGA-BF-AAOU-10A-01,,,f997083e-ab20-4b30-a967-879a96c4af15,,DNA,D,,0.14,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-BF-AAOU-10A-01D,
TCGA-SKCM,dfe9d2bd-2317-4103-b493-41c5469e08a0,TCGA-BF-AAOU,51f7c360-abbe-4e78-ad64-583a8602fac2,TCGA-BF-AAOU-01A,755b4da8-a8db-42a8-bc31-b605f4d4ab9a,TCGA-BF-AAOU-01A-12,,,1f055753-4ad7-4a75-84cb-d48f0e4a112b,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-BF-AAOU-01A-12W,
TCGA-SKCM,dfe9d2bd-2317-4103-b493-41c5469e08a0,TCGA-BF-AAOU,51f7c360-abbe-4e78-ad64-583a8602fac2,TCGA-BF-AAOU-01A,755b4da8-a8db-42a8-bc31-b605f4d4ab9a,TCGA-BF-AAOU-01A-12,1.91,,4dff4fa2-29aa-477d-b835-5c6698c2b026,,RNA,R,,0.18,nRNA - Melanoma Protocol,Yes,1.25,8.2,UV Spec,released,TCGA-BF-AAOU-01A-12R,
TCGA-SKCM,dfe9d2bd-2317-4103-b493-41c5469e08a0,TCGA-BF-AAOU,51f7c360-abbe-4e78-ad64-583a8602fac2,TCGA-BF-AAOU-01A,755b4da8-a8db-42a8-bc31-b605f4d4ab9a,TCGA-BF-AAOU-01A-12,,,7e498c4f-5637-40a5-b5ae-1e44a150e3b9,,DNA,D,,0.15,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-BF-AAOU-01A-12D,
TCGA-SKCM,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891,TCGA-EB-A430,e393485a-2076-49d4-a747-52f252ab56c4,TCGA-EB-A430-01A,465757ef-5a6f-4ab2-8040-1e6f593dfeea,TCGA-EB-A430-01A-11,1.82,,f389b20d-71be-4b6c-b5ae-8ad880c543c5,,RNA,R,,0.16,nRNA - Melanoma Protocol,Yes,1.49,7.9,UV Spec,released,TCGA-EB-A430-01A-11R,
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,58bedb93-c0a5-4c0a-bc57-f3cd24866e54,TCGA-EB-A24C-01A-22,,,b54b9e23-e9a3-4216-8f51-5309c52e606b,,DNA,D,,0.16,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A24C-01A-22D,
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,bcb657d7-2370-482c-9df1-1570d0d15520,TCGA-EB-A24C-01A-11,,,38022b28-3fc4-4acf-b986-55a439950940,,DNA,D,,0.17,aDNA Preparation Type,Yes,,,PicoGreen,released,TCGA-EB-A24C-01A-11D,
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,bcb657d7-2370-482c-9df1-1570d0d15520,TCGA-EB-A24C-01A-11,1.81,,b885b05a-1094-407f-a880-7c63c09a43e6,,RNA,R,,0.17,nRNA - Melanoma Protocol,Yes,1.7,9.2,UV Spec,released,TCGA-EB-A24C-01A-11R,
TCGA-SKCM,2f1bbe96-49d9-417b-bc9c-a09992489340,TCGA-EB-A24C,67d59a46-5944-4b23-aa7b-9561c6f7b956,TCGA-EB-A24C-01A,bcb657d7-2370-482c-9df1-1570d0d15520,TCGA-EB-A24C-01A-11,,,e04c5e5e-969d-40bd-836d-41d0ed7b29ee,,Repli-G (Qiagen) DNA,W,,,Repli-G,Yes,,,,released,TCGA-EB-A24C-01A-11W,
